ticker,event_ticker,title,status,result,floor_strike,cap_strike,strike_type,yes_sub_title,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,open_time,close_time,expiration_time,rules_primary,rules_secondary,fetched_at_utc,city,series_ticker,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,no_sub_title,market_type,created_time,updated_time,expected_expiration_time,latest_expiration_time,occurrence_datetime,notional_value,price_ranges,price_level_structure,can_close_early,early_close_condition,settlement_timer_seconds,exchange_index
KXHIGHTSEA-26AUG05-B94.5,KXHIGHTSEA-26AUG05,"Will the maximum temperature be 94-95° on Aug 5, 2026?",active,,94.0,95.0,between,94° to 95°,0.01,0.02,96.44,145.98,0.98,0.99,0.01,0.0,509.05,509.05,508.05,0.0,2026-08-04T14:00:00Z,2026-08-06T08:00:00Z,2026-08-12T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 5, 2026, is between 94-95° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.0,0.0,94° to 95°,binary,2026-08-04T09:30:41.585423Z,2026-08-04T14:00:01.771433Z,2026-08-06T19:00:00Z,2026-08-12T14:00:00Z,2026-08-06T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 05, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 05, 2026, or one week after August 05, 2026.",300.0,0.0
KXHIGHTSEA-26AUG05-B92.5,KXHIGHTSEA-26AUG05,"Will the maximum temperature be 92-93° on Aug 5, 2026?",active,,92.0,93.0,between,92° to 93°,0.02,0.03,145.44,24.54,0.97,0.98,0.02,0.0,524.49,524.49,474.49,0.0,2026-08-04T14:00:00Z,2026-08-06T08:00:00Z,2026-08-12T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 5, 2026, is between 92-93° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.0,0.0,92° to 93°,binary,2026-08-04T09:30:41.585423Z,2026-08-04T14:00:01.771433Z,2026-08-06T19:00:00Z,2026-08-12T14:00:00Z,2026-08-06T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 05, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 05, 2026, or one week after August 05, 2026.",300.0,0.0
KXHIGHTSEA-26AUG05-B90.5,KXHIGHTSEA-26AUG05,"Will the maximum temperature be 90-91° on Aug 5, 2026?",active,,90.0,91.0,between,90° to 91°,0.06,0.07,100.0,11.36,0.93,0.94,0.05,0.0,1271.87,1271.87,637.23,0.0,2026-08-04T14:00:00Z,2026-08-06T08:00:00Z,2026-08-12T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 5, 2026, is between 90-91° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.0,0.0,90° to 91°,binary,2026-08-04T09:30:41.585423Z,2026-08-04T14:00:01.771433Z,2026-08-06T19:00:00Z,2026-08-12T14:00:00Z,2026-08-06T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 05, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 05, 2026, or one week after August 05, 2026.",300.0,0.0
KXHIGHTSEA-26AUG05-B88.5,KXHIGHTSEA-26AUG05,"Will the maximum temperature be 88-89° on Aug 5, 2026?",active,,88.0,89.0,between,88° to 89°,0.26,0.27,8.42,36.0,0.73,0.74,0.27,0.0,2170.21,2170.21,1702.07,0.0,2026-08-04T14:00:00Z,2026-08-06T08:00:00Z,2026-08-12T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 5, 2026, is between 88-89° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.0,0.0,88° to 89°,binary,2026-08-04T09:30:41.585423Z,2026-08-04T14:00:01.771433Z,2026-08-06T19:00:00Z,2026-08-12T14:00:00Z,2026-08-06T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 05, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 05, 2026, or one week after August 05, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-T91,KXHIGHTSEA-26AUG04,"Will the maximum temperature be >91° on Aug 4, 2026?",active,,91.0,,greater,92° or above,0.0,0.01,0.0,14693.72,0.99,1.0,0.01,0.01,596.68,174.02,558.24,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is greater than 91° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.01,0.02,92° or above,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-T84,KXHIGHTSEA-26AUG04,"Will the maximum temperature be <84° on Aug 4, 2026?",active,,,84.0,less,83° or below,0.99,1.0,7737.96,0.0,0.0,0.01,0.99,0.32,21352.62,16887.64,11158.79,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is less than 84° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.32,0.33,83° or below,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-B90.5,KXHIGHTSEA-26AUG04,"Will the maximum temperature be 90-91° on Aug 4, 2026?",active,,90.0,91.0,between,90° to 91°,0.0,0.01,0.0,12732.23,0.99,1.0,0.01,0.02,1372.22,637.08,945.29,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is between 90-91° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.02,0.03,90° to 91°,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-B88.5,KXHIGHTSEA-26AUG04,"Will the maximum temperature be 88-89° on Aug 4, 2026?",active,,88.0,89.0,between,88° to 89°,0.0,0.01,0.0,13678.99,0.99,1.0,0.01,0.09,3332.63,1494.99,2042.93,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is between 88-89° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.09,0.1,88° to 89°,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-B86.5,KXHIGHTSEA-26AUG04,"Will the maximum temperature be 86-87° on Aug 4, 2026?",active,,86.0,87.0,between,86° to 87°,0.0,0.01,0.0,2259.56,0.99,1.0,0.01,0.24,6598.94,5287.93,4448.97,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is between 86-87° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.24,0.25,86° to 87°,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG04-B84.5,KXHIGHTSEA-26AUG04,"Will the maximum temperature be 84-85° on Aug 4, 2026?",active,,84.0,85.0,between,84° to 85°,0.0,0.01,0.0,6504.02,0.99,1.0,0.01,0.38,16569.06,14819.44,8327.47,0.0,2026-08-03T14:00:00Z,2026-08-05T08:00:00Z,2026-08-11T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 4, 2026, is between 84-85° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,,,,,0.36,0.38,84° to 85°,binary,2026-08-03T09:30:37.414255Z,2026-08-03T14:00:03.250356Z,2026-08-05T19:00:00Z,2026-08-11T14:00:00Z,2026-08-05T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 04, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 04, 2026, or one week after August 04, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-T82,KXHIGHTSEA-26AUG03,"Will the maximum temperature be >82° on Aug 3, 2026?",finalized,no,82.0,,greater,83° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1182.58,0.0,1082.15,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is greater than 82° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,0.0,0.0,0.01,83° or above,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-T75,KXHIGHTSEA-26AUG03,"Will the maximum temperature be <75° on Aug 3, 2026?",finalized,no,,75.0,less,74° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,21359.93,0.0,12191.93,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is less than 75° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,0.0,0.0,0.01,74° or below,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-B81.5,KXHIGHTSEA-26AUG03,"Will the maximum temperature be 81-82° on Aug 3, 2026?",finalized,no,81.0,82.0,between,81° to 82°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,6159.07,0.0,5430.97,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is between 81-82° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,0.0,0.0,0.01,81° to 82°,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-B79.5,KXHIGHTSEA-26AUG03,"Will the maximum temperature be 79-80° on Aug 3, 2026?",finalized,no,79.0,80.0,between,79° to 80°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10251.29,0.0,5722.24,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is between 79-80° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,0.0,0.0,0.01,79° to 80°,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-B77.5,KXHIGHTSEA-26AUG03,"Will the maximum temperature be 77-78° on Aug 3, 2026?",finalized,no,77.0,78.0,between,77° to 78°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20654.32,420.82,11715.4,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is between 77-78° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,0.0,0.0,0.01,77° to 78°,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
KXHIGHTSEA-26AUG03-B75.5,KXHIGHTSEA-26AUG03,"Will the maximum temperature be 75-76° on Aug 3, 2026?",finalized,yes,75.0,76.0,between,75° to 76°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,26719.53,18.95,10802.6,0.0,2026-08-02T14:00:00Z,2026-08-04T08:00:00Z,2026-08-10T14:00:00Z,"If the maximum temperature recorded at Seattle for Aug 3, 2026, is between 75-76° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-05T06:47:52.597262+00:00,Seattle,KXHIGHTSEA,76.00,76.0,2026-08-04T11:06:30.935311Z,1.0,0.99,1.0,75° to 76°,binary,2026-08-02T09:30:36.083325Z,2026-08-04T11:06:30.989717Z,2026-08-04T19:00:00Z,2026-08-10T14:00:00Z,2026-08-04T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,True,"The Last Trading Time will be 11:59 PM local time on August 03, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for August 03, 2026, or one week after August 03, 2026.",300.0,0.0
