ticker,event_ticker,title,status,result,floor_strike,cap_strike,strike_type,yes_sub_title,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,open_time,close_time,expiration_time,rules_primary,rules_secondary,fetched_at_utc,city,series_ticker,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,no_sub_title,market_type,created_time,updated_time,expected_expiration_time,latest_expiration_time,occurrence_datetime,notional_value,price_ranges,price_level_structure,can_close_early,early_close_condition,settlement_timer_seconds,exchange_index
KXHIGHTHOU-26JUL08-T100,KXHIGHTHOU-26JUL08,"Will the maximum temperature be >100° on Jul 8, 2026?",finalized,no,100.0,,greater,101° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1419.86,0.0,1151.86,0.0,2026-07-07T14:00:00Z,2026-07-09T06:00:00Z,2026-07-15T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 8, 2026, is greater than 100° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,95.00,95.0,2026-07-09T11:06:40.991124Z,0.0,0.0,1.0,101° or above,binary,2026-07-07T09:30:39.336484Z,2026-07-09T11:06:41.015349Z,2026-07-09T19:00:00Z,2026-07-15T14:00:00Z,2026-07-09T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 08, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 08, 2026, or one week after July 08, 2026.",300.0,0.0
KXHIGHTHOU-26JUL08-B99.5,KXHIGHTHOU-26JUL08,"Will the maximum temperature be 99-100° on Jul 8, 2026?",finalized,no,99.0,100.0,between,99° to 100°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5496.27,0.0,3382.23,0.0,2026-07-07T14:00:00Z,2026-07-09T06:00:00Z,2026-07-15T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 8, 2026, is between 99-100° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,95.00,95.0,2026-07-09T11:06:40.991124Z,0.0,0.0,1.0,99° to 100°,binary,2026-07-07T09:30:39.336484Z,2026-07-09T11:06:41.015349Z,2026-07-09T19:00:00Z,2026-07-15T14:00:00Z,2026-07-09T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 08, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 08, 2026, or one week after July 08, 2026.",300.0,0.0
KXHIGHTHOU-26JUL08-B97.5,KXHIGHTHOU-26JUL08,"Will the maximum temperature be 97-98° on Jul 8, 2026?",finalized,no,97.0,98.0,between,97° to 98°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4832.26,0.0,2875.17,0.0,2026-07-07T14:00:00Z,2026-07-09T06:00:00Z,2026-07-15T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 8, 2026, is between 97-98° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,95.00,95.0,2026-07-09T11:06:40.991124Z,0.0,0.0,1.0,97° to 98°,binary,2026-07-07T09:30:39.336484Z,2026-07-09T11:06:41.015349Z,2026-07-09T19:00:00Z,2026-07-15T14:00:00Z,2026-07-09T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 08, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 08, 2026, or one week after July 08, 2026.",300.0,0.0
KXHIGHTHOU-26JUL08-B95.5,KXHIGHTHOU-26JUL08,"Will the maximum temperature be 95-96° on Jul 8, 2026?",finalized,yes,95.0,96.0,between,95° to 96°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,13110.96,0.0,9231.56,0.0,2026-07-07T14:00:00Z,2026-07-09T06:00:00Z,2026-07-15T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 8, 2026, is between 95-96° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,95.00,95.0,2026-07-09T11:06:40.991124Z,1.0,0.0,1.0,95° to 96°,binary,2026-07-07T09:30:39.336484Z,2026-07-09T11:06:41.015349Z,2026-07-09T19:00:00Z,2026-07-15T14:00:00Z,2026-07-09T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 08, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 08, 2026, or one week after July 08, 2026.",300.0,0.0
KXHIGHTHOU-26JUL08-B93.5,KXHIGHTHOU-26JUL08,"Will the maximum temperature be 93-94° on Jul 8, 2026?",finalized,no,93.0,94.0,between,93° to 94°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16192.93,0.0,11168.74,0.0,2026-07-07T14:00:00Z,2026-07-09T06:00:00Z,2026-07-15T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 8, 2026, is between 93-94° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,95.00,95.0,2026-07-09T11:06:40.991124Z,0.0,0.0,1.0,93° to 94°,binary,2026-07-07T09:30:39.336484Z,2026-07-09T11:06:41.015349Z,2026-07-09T19:00:00Z,2026-07-15T14:00:00Z,2026-07-09T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 08, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 08, 2026, or one week after July 08, 2026.",300.0,0.0
KXHIGHTHOU-26JUL07-T99,KXHIGHTHOU-26JUL07,"Will the maximum temperature be >99° on Jul 7, 2026?",finalized,no,99.0,,greater,100° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1821.09,0.0,1548.98,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is greater than 99° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,0.0,0.0,1.0,100° or above,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL07-T92,KXHIGHTHOU-26JUL07,"Will the maximum temperature be <92° on Jul 7, 2026?",finalized,no,,92.0,less,91° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4693.12,0.0,3963.89,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is less than 92° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,0.0,0.0,1.0,91° or below,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL07-B98.5,KXHIGHTHOU-26JUL07,"Will the maximum temperature be 98-99° on Jul 7, 2026?",finalized,no,98.0,99.0,between,98° to 99°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4604.01,0.0,2195.76,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is between 98-99° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,0.0,0.0,1.0,98° to 99°,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL07-B96.5,KXHIGHTHOU-26JUL07,"Will the maximum temperature be 96-97° on Jul 7, 2026?",finalized,no,96.0,97.0,between,96° to 97°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,10924.54,0.0,6290.26,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is between 96-97° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,0.0,0.0,1.0,96° to 97°,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL07-B94.5,KXHIGHTHOU-26JUL07,"Will the maximum temperature be 94-95° on Jul 7, 2026?",finalized,yes,94.0,95.0,between,94° to 95°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,11276.86,0.0,6290.71,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is between 94-95° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,1.0,0.0,1.0,94° to 95°,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL07-B92.5,KXHIGHTHOU-26JUL07,"Will the maximum temperature be 92-93° on Jul 7, 2026?",finalized,no,92.0,93.0,between,92° to 93°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,15231.12,0.0,11395.68,0.0,2026-07-06T14:00:00Z,2026-07-08T06:00:00Z,2026-07-14T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 7, 2026, is between 92-93° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,94.00,94.0,2026-07-08T11:31:34.597388Z,0.0,0.0,1.0,92° to 93°,binary,2026-07-06T09:30:46.677512Z,2026-07-08T11:31:34.625092Z,2026-07-08T19:00:00Z,2026-07-14T14:00:00Z,2026-07-08T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 07, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 07, 2026, or one week after July 07, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL06-T93,KXHIGHTHOU-26JUL06,"Will the maximum temperature be <93° on Jul 6, 2026?",finalized,no,,93.0,less,92° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1674.58,0.0,1507.98,0.0,2026-07-05T14:00:00Z,2026-07-07T06:00:00Z,2026-07-13T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 6, 2026, is less than 93° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,98.00,98.0,2026-07-07T11:31:24.505785Z,0.0,0.0,1.0,92° or below,binary,2026-07-05T09:30:39.572069Z,2026-07-07T11:31:24.599468Z,2026-07-07T19:00:00Z,2026-07-13T14:00:00Z,2026-07-07T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 06, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 06, 2026, or one week after July 06, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL06-T100,KXHIGHTHOU-26JUL06,"Will the maximum temperature be >100° on Jul 6, 2026?",finalized,no,100.0,,greater,101° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,1377.77,0.0,1017.34,0.0,2026-07-05T14:00:00Z,2026-07-07T06:00:00Z,2026-07-13T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 6, 2026, is greater than 100° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,98.00,98.0,2026-07-07T11:31:24.505785Z,0.0,0.0,1.0,101° or above,binary,2026-07-05T09:30:39.572069Z,2026-07-07T11:31:24.599468Z,2026-07-07T19:00:00Z,2026-07-13T14:00:00Z,2026-07-07T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 06, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 06, 2026, or one week after July 06, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL06-B99.5,KXHIGHTHOU-26JUL06,"Will the maximum temperature be 99-100° on Jul 6, 2026?",finalized,no,99.0,100.0,between,99° to 100°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,12336.28,0.0,8845.99,0.0,2026-07-05T14:00:00Z,2026-07-07T06:00:00Z,2026-07-13T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 6, 2026, is between 99-100° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,98.00,98.0,2026-07-07T11:31:24.505785Z,0.0,0.0,1.0,99° to 100°,binary,2026-07-05T09:30:39.572069Z,2026-07-07T11:31:24.599468Z,2026-07-07T19:00:00Z,2026-07-13T14:00:00Z,2026-07-07T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 06, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 06, 2026, or one week after July 06, 2026.",1800.0,0.0
KXHIGHTHOU-26JUL06-B97.5,KXHIGHTHOU-26JUL06,"Will the maximum temperature be 97-98° on Jul 6, 2026?",finalized,yes,97.0,98.0,between,97° to 98°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,10526.06,0.0,5147.9,0.0,2026-07-05T14:00:00Z,2026-07-07T06:00:00Z,2026-07-13T14:00:00Z,"If the maximum temperature recorded at Houston for Jul 6, 2026, is between 97-98° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLIHOU can be found by clicking the following URL: https://www.weather.gov/wrh/Climate?wfo=hgx, navigating to the ""Observed Weather"" tab, and choosing the location ""Houston-Hobby, TX"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Houston,KXHIGHTHOU,98.00,98.0,2026-07-07T11:31:24.505785Z,1.0,0.0,1.0,97° to 98°,binary,2026-07-05T09:30:39.572069Z,2026-07-07T11:31:24.599468Z,2026-07-07T19:00:00Z,2026-07-13T14:00:00Z,2026-07-07T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on July 06, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for July 06, 2026, or one week after July 06, 2026.",1800.0,0.0
